"seqname","id","strand","pos","p1.pos","m1.pos","dist","descr","start","end","chrom"
"chrVI","YFR031C-A (RPL2A RPL5B)","-",220401,220322,220523,201,"W-close-W",220322,220523,"chrVI"
"chrVI","YFR032C (RRT5)","-",221988,NA,NA,NA,"+1_missing",221567,222108,"chrVI"
"chrVI","YFR032C-A (RPL29)","-",223162,222959,223248,289,"F-open-W",222959,223248,"chrVI"
"chrVI","YFR032C-B","-",223162,222959,223248,289,"F-open-W",222959,223248,"chrVI"
"chrVI","YFR033C (QCR6 COR3 UCR6)","-",224185,NA,NA,NA,"+1_missing",223778,224261,"chrVI"
"chrVI","YFR034C (PHO4 phoD)","-",224805,224815,NA,NA,"-1_missing",224815,225439,"chrVI"
"chrVI","YFR034W-A","+",226632,NA,NA,NA,"+1_missing",226456,226962,"chrVI"
"chrVI","YFR036W (CDC26 HIT3 SCD26)","+",227467,227647,227413,234,"F-open-F",227413,227647,"chrVI"
"chrVI","YFR037C (RSC8 SWH3)","-",227395,227413,227647,234,"F-open-F",227413,227647,"chrVI"
"chrVI","YFR038W (IRC5)","+",232029,232086,231882,204,"W-close-W",231882,232086,"chrVI"
"chrVI","YFR039C","-",231945,231882,232086,204,"W-close-W",231882,232086,"chrVI"
"chrVI","YFR040W (SAP155)","+",237341,237385,237143,242,"F-open-W",237143,237385,"chrVI"
"chrVI","YFR041C (ERJ5)","-",237245,237143,237385,242,"W-open-F",237143,237385,"chrVI"
"chrVI","YFR042W (KEG1)","+",239152,239301,239124,177,"W-close-W",239124,239301,"chrVI"
"chrVI","YFR043C (IRC6)","-",239059,238957,239124,167,"W-close-W",238957,239124,"chrVI"
"chrVI","YFR044C (DUG1)","-",239923,239634,240049,415,"F-open-W",239634,240049,"chrVI"
"chrVI","YFR045W","+",243085,243075,242985,90,"F-overlap-F",242985,243075,"chrVI"
"chrVI","YFR046C (CNN1)","-",242989,242985,243075,90,"F-overlap-F",242985,243075,"chrVI"
"chrVI","YFR047C (BNA6 QPT1)","-",244198,244108,244329,221,"W-open-W",244108,244329,"chrVI"
"chrVI","YFR048W (RMD8)","+",248177,248385,248116,269,"F-open-W",248116,248385,"chrVI"
"chrVI","YFR049W (YMR31)","+",249012,249093,248876,217,"W-open-F",248876,249093,"chrVI"
"chrVI","YFR050C (PRE4)","-",248936,248876,249093,217,"F-open-W",248876,249093,"chrVI"
"chrVI","YFR051C (RET2)","-",250090,249866,250161,295,"W-open-W",249866,250161,"chrVI"
"chrVI","YFR052C-A","-",253423,253303,253691,388,"W-open-F",253303,253691,"chrVI"
"chrVI","YFR052W (RPN12 NIN1)","+",253406,253691,253303,388,"F-open-W",253303,253691,"chrVI"
"chrVI","YFR053C (HXK1)","-",253453,253303,253691,388,"W-open-F",253303,253691,"chrVI"
"chrVI","YFR055W (IRC7)","+",265704,265758,265679,79,"F-overlap-W",265679,265758,"chrVI"
"chrVII","YGL001C (ERG26)","-",495307,495304,495378,74,"F-overlap-F",495304,495378,"chrVII"
"chrVII","YGL002W (ERP6)","+",495338,495378,495304,74,"F-overlap-F",495304,495378,"chrVII"
"chrVII","YGL003C (CDH1 HCT1)","-",492323,492171,492346,175,"W-close-W",492171,492346,"chrVII"
"chrVII","YGL004C (RPN14)","-",490658,490526,490780,254,"W-open-W",490526,490780,"chrVII"
"chrVII","YGL005C (COG7 COD5)","-",489493,489436,489646,210,"F-close-W",489436,489646,"chrVII"
"chrVII","YGL006W (PMC1)","+",489558,489646,489436,210,"W-close-F",489436,489646,"chrVII"
"chrVII","YGL006W-A","+",485884,486007,485828,179,"F-close-F",485828,486007,"chrVII"
"chrVII","YGL007C-A","-",482900,482837,483010,173,"F-close-F",482837,483010,"chrVII"
"chrVII","YGL007W (BRP1)","+",483965,484005,NA,NA,"-1_missing",483232,484005,"chrVII"
"chrVII","YGL008C (PMA1 KTI10)","-",479415,479413,479668,255,"F-open-F",479413,479668,"chrVII"
"chrVII","YGL009C (LEU1)","-",476152,476169,476247,78,"F-overlap-F",476169,476247,"chrVII"
"chrVII","YGL010W","+",476261,476247,476169,78,"F-overlap-F",476169,476247,"chrVII"
"chrVII","YGL011C (SCL1 PRC2)","-",474339,474308,474446,138,"F-close-F",474308,474446,"chrVII"
"chrVII","YGL012W (ERG4)","+",474379,474446,474308,138,"F-close-F",474308,474446,"chrVII"
"chrVII","YGL013C (PDR1 AMY1 ANT1 BOR2 CYH3 NRA2 SMR2 TIL1 TPE1 TPE3)","-",468993,468944,469018,74,"F-overlap-F",468944,469018,"chrVII"
"chrVII","YGL014W (PUF4 YGL023)","+",468896,468944,468861,83,"F-overlap-F",468861,468944,"chrVII"
"chrVII","YGL015C","-",464935,464932,465169,237,"W-open-F",464932,465169,"chrVII"
"chrVII","YGL016W (KAP122 PDR6)","+",465080,465169,464932,237,"F-open-W",464932,465169,"chrVII"
"chrVII","YGL017W (ATE1)","+",461442,461649,461387,262,"W-open-W",461387,461649,"chrVII"
"chrVII","YGL018C (JAC1)","-",458974,458947,459158,211,"W-close-W",458947,459158,"chrVII"
"chrVII","YGL019W (CKB1)","+",459096,459158,458947,211,"W-close-W",458947,459158,"chrVII"
"chrVII","YGL020C (GET1 MDM39)","-",457084,457012,457229,217,"W-open-F",457012,457229,"chrVII"
"chrVII","YGL022W (STT3)","+",454642,454821,454531,290,"W-open-W",454531,454821,"chrVII"
"chrVII","YGL023C (PIB2)","-",450069,449933,450194,261,"W-open-W",449933,450194,"chrVII"
"chrVII","YGL025C (PGD1 HRS1 MED3)","-",448679,448524,448802,278,"W-open-W",448524,448802,"chrVII"
"chrVII","YGL026C (TRP5)","-",446330,446338,446449,111,"F-overlap-F",446338,446449,"chrVII"
"chrVII","YGL027C (CWH41 DER7 GLS1)","-",443550,443353,443616,263,"W-open-W",443353,443616,"chrVII"
"chrVII","YGL028C (SCW11)","-",440982,440906,441128,222,"W-open-F",440906,441128,"chrVII"
"chrVII","YGL029W (CGR1)","+",440606,NA,NA,NA,"+1_missing",440556,440906,"chrVII"
"chrVII","YGL030W (RPL30)","+",439744,439787,439613,174,"W-close-W",439613,439787,"chrVII"
"chrVII","YGL031C (RPL24A RPL30A)","-",437363,437254,437445,191,"F-close-W",437254,437445,"chrVII"
"chrVII","YGL032C (AGA2)","-",436470,436406,436604,198,"W-close-W",436406,436604,"chrVII"
"chrVII","YGL033W (HOP2)","+",436540,436604,436406,198,"W-close-W",436406,436604,"chrVII"
"chrVII","YGL035C (MIG1 CAT4 SSN1 TDS22)","-",431395,431226,431588,362,"F-open-F",431226,431588,"chrVII"
"chrVII","YGL036W","+",431343,431588,431226,362,"F-open-F",431226,431588,"chrVII"
"chrVII","YGL037C (PNC1)","-",427156,426944,427239,295,"F-open-W",426944,427239,"chrVII"
"chrVII","YGL038C (OCH1 LDB12 NGD29)","-",425069,424977,425172,195,"F-close-F",424977,425172,"chrVII"
"chrVII","YGL039W","+",425115,425172,424977,195,"F-close-F",424977,425172,"chrVII"
"chrVII","YGL040C (HEM2 OLE4 SLU1)","-",419320,419187,419348,161,"F-close-W",419187,419348,"chrVII"
"chrVII","YGL041C","-",418668,418602,418852,250,"W-open-W",418602,418852,"chrVII"
"chrVII","YGL041C-B","-",418668,418602,418852,250,"W-open-W",418602,418852,"chrVII"
"chrVII","YGL041W-A","+",419430,419489,419348,141,"F-close-F",419348,419489,"chrVII"
"chrVII","YGL043W (DST1 PPR2)","+",418634,418852,418602,250,"W-open-W",418602,418852,"chrVII"
"chrVII","YGL044C (RNA15)","-",415872,415805,415908,103,"W-overlap-F",415805,415908,"chrVII"
"chrVII","YGL045W (RIM8 ART9 PAL3 YGL046W)","+",415948,415995,415908,87,"W-overlap-F",415908,415995,"chrVII"
"chrVII","YGL047W (ALG13)","+",412191,NA,NA,NA,"+1_missing",412160,412510,"chrVII"
"chrVII","YGL048C (RPT6 CIM3 CRL3 SCB68 SUG1)","-",409973,409971,410152,181,"W-close-W",409971,410152,"chrVII"
"chrVII","YGL049C (TIF4632)","-",406693,406687,406769,82,"F-overlap-F",406687,406769,"chrVII"
"chrVII","YGL050W (TYW3)","+",406803,406943,406769,174,"F-close-F",406769,406943,"chrVII"
"chrVII","YGL053W (PRM8)","+",403709,403878,403677,201,"F-close-F",403677,403878,"chrVII"
"chrVII","YGL054C (ERV14)","-",400572,400475,400657,182,"F-close-F",400475,400657,"chrVII"
"chrVII","YGL055W (OLE1 MDM2)","+",400384,400475,NA,NA,"-1_missing",400076,400475,"chrVII"
"chrVII","YGL056C (SDS23)","-",395956,395773,396057,284,"W-open-W",395773,396057,"chrVII"
"chrVII","YGL057C (GEP7)","-",394813,394774,395112,338,"W-open-W",394774,395112,"chrVII"
"chrVII","YGL058W (RAD6 PSO8 UBC2)","+",394724,394774,394614,160,"W-close-W",394614,394774,"chrVII"
"chrVII","YGL059W (PKP2)","+",393757,393982,393663,319,"W-open-W",393663,393982,"chrVII"
"chrVII","YGL060W (YBP2)","+",392079,392237,391963,274,"W-open-W",391963,392237,"chrVII"
"chrVII","YGL061C (DUO1)","-",388865,388680,388938,258,"F-open-W",388680,388938,"chrVII"
"chrVII","YGL062W (PYC1)","+",388792,388938,388680,258,"W-open-F",388680,388938,"chrVII"
"chrVII","YGL063C-A","-",383408,383166,383448,282,"W-open-W",383166,383448,"chrVII"
"chrVII","YGL063W (PUS2)","+",385163,385229,385080,149,"F-close-F",385080,385229,"chrVII"
"chrVII","YGL064C (MRH4)","-",381450,381264,381524,260,"W-open-W",381264,381524,"chrVII"
"chrVII","YGL065C (ALG2)","-",379701,379616,379749,133,"F-close-W",379616,379749,"chrVII"
"chrVII","YGL066W (SGF73 SCA7)","+",379835,379842,379749,93,"F-overlap-F",379749,379842,"chrVII"
"chrVII","YGL067W (NPY1)","+",377293,377468,377189,279,"W-open-W",377189,377468,"chrVII"
"chrVII","YGL068W (MNP1)","+",375847,375840,375656,184,"F-close-W",375656,375840,"chrVII"
"chrVII","YGL069C (SRF3)","-",374905,374815,375095,280,"W-open-W",374815,375095,"chrVII"
"chrVII","YGL070C (RPB9 SHI SSU73)","-",374139,374151,374360,209,"W-close-F",374151,374360,"chrVII"
"chrVII","YGL071W (AFT1 RCS1)","+",374221,374360,374151,209,"F-close-W",374151,374360,"chrVII"
"chrVII","YGL072C","-",370610,370583,370683,100,"W-overlap-F",370583,370683,"chrVII"
"chrVII","YGL073W (HSF1 EXA3 MAS3)","+",371311,371524,371184,340,"W-open-W",371184,371524,"chrVII"
"chrVII","YGL075C (MPS2 MMC1)","-",366591,366564,366634,70,"F-overlap-F",366564,366634,"chrVII"
"chrVII","YGL076C (RPL7A)","-",364226,364052,364362,310,"W-open-W",364052,364362,"chrVII"
"chrVII","YGL077C (HNM1 CTR1)","-",362141,362148,362306,158,"W-close-W",362148,362306,"chrVII"
"chrVII","YGL078C (DBP3)","-",360099,359972,360122,150,"F-close-W",359972,360122,"chrVII"
"chrVII","YGL079W (KXD1 KIB1)","+",360215,360287,360122,165,"F-close-F",360122,360287,"chrVII"
"chrVII","YGL080W (FMP37)","+",359289,359467,359251,216,"F-open-W",359251,359467,"chrVII"
"chrVII","YGL081W","+",358628,358773,358565,208,"F-close-W",358565,358773,"chrVII"
"chrVII","YGL082W","+",357131,357331,357085,246,"F-open-W",357085,357331,"chrVII"
"chrVII","YGL083W (SCY1)","+",355612,355797,355519,278,"W-open-W",355519,355797,"chrVII"
"chrVII","YGL084C (GUP1)","-",350504,350490,350570,80,"F-overlap-F",350490,350570,"chrVII"
"chrVII","YGL085W (LCL3)","+",350613,350685,350570,115,"F-overlap-F",350570,350685,"chrVII"
"chrVII","YGL086W (MAD1)","+",349450,349624,349386,238,"F-open-W",349386,349624,"chrVII"
"chrVII","YGL087C (MMS2)","-",346282,346175,346392,217,"W-open-W",346175,346392,"chrVII"
"chrVII","YGL088W","+",346417,346565,346392,173,"W-close-W",346392,346565,"chrVII"
"chrVII","YGL090W (LIF1)","+",345259,345370,345209,161,"W-close-W",345209,345370,"chrVII"
"chrVII","YGL091C (NBP35)","-",341910,341864,341944,80,"F-overlap-F",341864,341944,"chrVII"
"chrVII","YGL092W (NUP145 RAT10)","+",341915,341944,341864,80,"F-overlap-F",341864,341944,"chrVII"
"chrVII","YGL093W (SPC105)","+",337677,337845,337583,262,"W-open-W",337583,337845,"chrVII"
"chrVII","YGL094C (PAN2)","-",330971,330922,331104,182,"W-close-W",330922,331104,"chrVII"
"chrVII","YGL095C (VPS45 STT10 VPL28)","-",328782,328631,328802,171,"W-close-F",328631,328802,"chrVII"
"chrVII","YGL096W (TOS8)","+",326359,326362,326164,198,"W-close-F",326164,326362,"chrVII"
"chrVII","YGL097W (SRM1 MTR1 PRP20)","+",323333,323474,323283,191,"F-close-W",323283,323474,"chrVII"
"chrVII","YGL098W (USE1 SLT1)","+",318595,318603,318425,178,"W-close-F",318425,318603,"chrVII"
"chrVII","YGL099W (LSG1 KRE35)","+",316603,316836,316562,274,"F-open-W",316562,316836,"chrVII"
"chrVII","YGL100W (SEH1)","+",314371,314382,314190,192,"W-close-F",314190,314382,"chrVII"
"chrVII","YGL101W","+",313080,313229,313004,225,"W-open-W",313004,313229,"chrVII"
"chrVII","YGL102C","-",310954,310951,311117,166,"W-close-W",310951,311117,"chrVII"
"chrVII","YGL103W (RPL28 CYH2)","+",312008,312215,311977,238,"W-open-W",311977,312215,"chrVII"
"chrVII","YGL104C (VPS73)","-",308576,308424,308630,206,"F-close-F",308424,308630,"chrVII"
"chrVII","YGL105W (ARC1)","+",308670,308720,308630,90,"F-overlap-F",308630,308720,"chrVII"
"chrVII","YGL106W (MLC1)","+",307141,307422,307111,311,"F-open-W",307111,307422,"chrVII"
"chrVII","YGL107C (RMD9)","-",304218,304061,304338,277,"W-open-W",304061,304338,"chrVII"
"chrVII","YGL108C","-",303479,303380,303666,286,"F-open-W",303380,303666,"chrVII"
"chrVII","YGL110C (CUE3)","-",301441,301457,301574,117,"F-overlap-F",301457,301574,"chrVII"
"chrVII","YGL111W (NSA1)","+",301538,301574,301457,117,"F-overlap-F",301457,301574,"chrVII"
"chrVII","YGL112C (TAF6 TAF60)","-",298048,298004,298074,70,"F-overlap-F",298004,298074,"chrVII"
"chrVII","YGL113W (SLD3)","+",298186,298266,298074,192,"F-close-W",298074,298266,"chrVII"
"chrVII","YGL114W","+",295704,295924,295656,268,"W-open-W",295656,295924,"chrVII"
"chrVII","YGL115W (SNF4 CAT3 SCI1)","+",293090,293268,293018,250,"W-open-W",293018,293268,"chrVII"
"chrVII","YGL116W (CDC20 PAC5)","+",291739,291955,291684,271,"W-open-W",291684,291955,"chrVII"
"chrVII","YGL117W","+",289403,289612,289362,250,"W-open-F",289362,289612,"chrVII"
"chrVII","YGL119W (COQ8 ABC1)","+",286054,286160,285896,264,"W-open-W",285896,286160,"chrVII"
"chrVII","YGL120C (PRP43 JA1)","-",281541,281535,281736,201,"W-close-W",281535,281736,"chrVII"
"chrVII","YGL121C (GPG1)","-",280631,280646,280820,174,"W-close-F",280646,280820,"chrVII"
"chrVII","YGL122C (NAB2)","-",278712,278711,278928,217,"W-open-F",278711,278928,"chrVII"
"chrVII","YGL123C-A","-",277329,277042,277481,439,"W-open-W",277042,277481,"chrVII"
"chrVII","YGL123W (RPS2 RPS4 SUP138 SUP38 SUP44)","+",278470,278530,278344,186,"W-close-F",278344,278530,"chrVII"
"chrVII","YGL124C (MON1 AUT12)","-",274656,274615,274809,194,"F-close-F",274615,274809,"chrVII"
"chrVII","YGL125W (MET13 MET11 MRPL45)","+",274682,274809,274615,194,"F-close-F",274615,274809,"chrVII"
"chrVII","YGL126W (SCS3 FIT2B)","+",272381,272444,272332,112,"F-overlap-F",272332,272444,"chrVII"
"chrVII","YGL127C (SOH1 MED31)","-",270245,270108,270290,182,"F-close-W",270108,270290,"chrVII"
"chrVII","YGL128C (CWC23)","-",269114,269080,269358,278,"W-open-W",269080,269358,"chrVII"
"chrVII","YGL129C (RSM23)","-",267574,267450,267618,168,"F-close-W",267450,267618,"chrVII"
"chrVII","YGL130W (CEG1)","+",267671,267782,267618,164,"F-close-F",267618,267782,"chrVII"
"chrVII","YGL131C (SNT2)","-",260277,260196,260333,137,"F-close-F",260196,260333,"chrVII"
"chrVII","YGL133W (ITC1)","+",261572,261572,261436,136,"F-close-F",261436,261572,"chrVII"
"chrVII","YGL134W (PCL10)","+",257033,257065,256885,180,"W-close-W",256885,257065,"chrVII"
"chrVII","YGL135W (RPL1B SSM2)","+",255391,255433,255282,151,"W-close-F",255282,255433,"chrVII"
"chrVII","YGL136C (MRM2)","-",252771,252743,252825,82,"F-overlap-F",252743,252825,"chrVII"
"chrVII","YGL137W (SEC27)","+",252884,252917,252825,92,"F-overlap-F",252825,252917,"chrVII"
"chrVII","YGL139W (FLC3 HUF3)","+",248436,248500,248242,258,"F-open-F",248242,248500,"chrVII"
"chrVII","YGL140C","-",241079,240943,241123,180,"F-close-W",240943,241123,"chrVII"
"chrVII","YGL141W (HUL5)","+",241202,241234,241123,111,"F-overlap-F",241123,241234,"chrVII"
"chrVII","YGL142C (GPI10)","-",236150,236112,236317,205,"W-close-W",236112,236317,"chrVII"
"chrVII","YGL143C (MRF1)","-",234605,234507,234763,256,"W-open-W",234507,234763,"chrVII"
"chrVII","YGL144C (ROG1)","-",232377,232258,232442,184,"F-close-F",232258,232442,"chrVII"
"chrVII","YGL145W (TIP20 TIP1)","+",232459,232442,232258,184,"F-close-F",232258,232442,"chrVII"
"chrVII","YGL146C (RRT6)","-",228488,228415,NA,NA,"-1_missing",228415,228808,"chrVII"
"chrVII","YGL147C (RPL9A)","-",227646,227576,227858,282,"W-open-F",227576,227858,"chrVII"
"chrVII","YGL148W (ARO2)","+",227628,227858,227576,282,"F-open-W",227576,227858,"chrVII"
"chrVII","YGL150C (INO80)","-",220919,220891,220964,73,"F-overlap-F",220891,220964,"chrVII"
"chrVII","YGL151W (NUT1 MED5)","+",221013,221139,220964,175,"F-close-F",220964,221139,"chrVII"
"chrVII","YGL153W (PEX14)","+",217345,217528,217267,261,"W-open-W",217267,217528,"chrVII"
"chrVII","YGL154C (LYS5)","-",215210,215175,215373,198,"W-close-F",215175,215373,"chrVII"
"chrVII","YGL155W (CDC43 CAL1)","+",215592,215707,215528,179,"W-close-W",215528,215707,"chrVII"
"chrVII","YGL156W (AMS1)","+",213815,214013,213729,284,"F-open-W",213729,214013,"chrVII"
"chrVII","YGL157W (ARI1)","+",210141,210348,210092,256,"W-open-F",210092,210348,"chrVII"
"chrVII","YGL158W (RCK1)","+",208696,208967,208596,371,"F-open-W",208596,208967,"chrVII"
"chrVII","YGL159W","+",204023,204096,203851,245,"F-open-W",203851,204096,"chrVII"
"chrVII","YGL160W (AIM14)","+",202407,202481,202291,190,"W-close-W",202291,202481,"chrVII"
"chrVII","YGL161C (YIP5)","-",199064,198976,199097,121,"F-close-F",198976,199097,"chrVII"
"chrVII","YGL162W (SUT1)","+",199173,199249,199097,152,"F-close-F",199097,199249,"chrVII"
"chrVII","YGL163C (RAD54 XRS1)","-",193572,193536,193713,177,"W-close-W",193536,193713,"chrVII"
"chrVII","YGL164C (YRB30)","-",191914,191753,192019,266,"W-open-W",191753,192019,"chrVII"
"chrVII","YGL166W (CUP2 ACE1)","+",191958,192019,191753,266,"W-open-W",191753,192019,"chrVII"
"chrVII","YGL167C (PMR1 BSD1 LDB1 SSC1)","-",187440,187343,187513,170,"F-close-W",187343,187513,"chrVII"
"chrVII","YGL169W (SUA5)","+",187377,187513,187343,170,"W-close-F",187343,187513,"chrVII"
"chrVII","YGL171W (ROK1)","+",184174,184224,184037,187,"F-close-W",184037,184224,"chrVII"
"chrVII","YGL172W (NUP49 NSP49)","+",182217,182402,182127,275,"F-open-W",182127,182402,"chrVII"
"chrVII","YGL173C (KEM1 DST2 RAR5 SEP1 SKI1 XRN1)","-",175347,175273,175457,184,"W-close-W",175273,175457,"chrVII"
"chrVII","YGL174W (BUD13 CWC26)","+",175512,175606,175457,149,"W-close-F",175457,175606,"chrVII"
"chrVII","YGL176C","-",171312,171270,171443,173,"W-close-F",171270,171443,"chrVII"
"chrVII","YGL178W (MPT5 HTR1 PUF5 UTH4)","+",171233,171270,171065,205,"F-close-F",171065,171270,"chrVII"
"chrVII","YGL179C (TOS3)","-",163350,163136,163403,267,"W-open-F",163136,163403,"chrVII"
"chrVII","YGL180W (ATG1 APG1 AUT3 CVT10)","+",163108,163136,162958,178,"W-close-F",162958,163136,"chrVII"
"chrVII","YGL181W (GTS1 FHT1 LSR1)","+",159204,159223,159010,213,"W-close-W",159010,159223,"chrVII"
"chrVII","YGL184C (STR3)","-",154504,154458,154542,84,"F-overlap-F",154458,154542,"chrVII"
"chrVII","YGL185C","-",153087,153051,153234,183,"W-close-W",153051,153234,"chrVII"
"chrVII","YGL186C (TPN1)","-",150995,150888,151101,213,"W-close-W",150888,151101,"chrVII"
"chrVII","YGL187C (COX4)","-",149613,149617,149788,171,"W-close-W",149617,149788,"chrVII"
"chrVII","YGL188C-A","-",148186,147905,148260,355,"F-open-W",147905,148260,"chrVII"
"chrVII","YGL189C (RPS26A RPS26)","-",148160,147905,148260,355,"F-open-W",147905,148260,"chrVII"
"chrVII","YGL190C (CDC55)","-",145595,145538,145738,200,"F-close-F",145538,145738,"chrVII"
"chrVII","YGL191W (COX13)","+",145434,145431,NA,NA,"-1_missing",145087,145431,"chrVII"
"chrVII","YGL192W (IME4 SPO8)","+",144087,144087,143922,165,"W-close-W",143922,144087,"chrVII"
"chrVII","YGL193C","-",141865,141730,141990,260,"W-open-W",141730,141990,"chrVII"
"chrVII","YGL194C (HOS2 RTL1)","-",140245,140172,140430,258,"W-open-W",140172,140430,"chrVII"
"chrVII","YGL194C-A","-",139577,139467,139632,165,"F-close-W",139467,139632,"chrVII"
"chrVII","YGL195W (GCN1 AAS103 NDR1)","+",139652,139811,139632,179,"F-close-W",139632,139811,"chrVII"
"chrVII","YGL196W (DSD1)","+",131279,131546,131247,299,"W-open-W",131247,131546,"chrVII"
"chrVII","YGL197W (MDS3)","+",129652,129820,129535,285,"W-open-W",129535,129820,"chrVII"
"chrVII","YGL198W (YIP4)","+",124347,124526,124214,312,"W-open-W",124214,124526,"chrVII"
"chrVII","YGL199C","-",123538,123296,123633,337,"W-open-W",123296,123633,"chrVII"
"chrVII","YGL200C (EMP24 BST2)","-",122581,122416,122627,211,"W-close-F",122416,122627,"chrVII"
"chrVII","YGL201C (MCM6)","-",117669,117598,117712,114,"F-overlap-F",117598,117712,"chrVII"
"chrVII","YGL202W (ARO8)","+",117659,117712,117598,114,"F-overlap-F",117598,117712,"chrVII"
"chrVII","YGL203C (KEX1)","-",112406,112345,112462,117,"F-overlap-F",112345,112462,"chrVII"
"chrVII","YGL204C","-",111201,111188,NA,NA,"-1_missing",111188,111543,"chrVII"
"chrVII","YGL205W (POX1 FOX1)","+",110588,110630,110505,125,"W-close-F",110505,110630,"chrVII"
"chrVII","YGL206C (CHC1 SWA5)","-",102266,102217,102415,198,"F-close-F",102217,102415,"chrVII"
"chrVII","YGL207W (SPT16 CDC68 SSF1)","+",102205,102217,102074,143,"F-close-F",102074,102217,"chrVII"
"chrVII","YGL208W (SIP2 SPM2)","+",98714,98927,98638,289,"W-open-W",98638,98927,"chrVII"
"chrVII","YGL209W (MIG2 MLZ1)","+",97140,97257,97100,157,"W-close-F",97100,97257,"chrVII"
"chrVII","YGL210W (YPT32)","+",94576,94618,94541,77,"F-overlap-W",94541,94618,"chrVII"
"chrVII","YGL211W (NCS6 TUC1 YGL210W-A)","+",93688,93805,93523,282,"W-open-W",93523,93805,"chrVII"
"chrVII","YGL212W (VAM7 VPL24 VPS43)","+",92464,92557,92297,260,"W-open-W",92297,92557,"chrVII"
"chrVII","YGL213C (SKI8 REC103)","-",89950,89948,90073,125,"W-close-F",89948,90073,"chrVII"
"chrVII","YGL215W (CLG1)","+",89733,89948,NA,NA,"-1_missing",89432,89948,"chrVII"
"chrVII","YGL216W (KIP3)","+",87349,87556,87261,295,"W-open-W",87261,87556,"chrVII"
"chrVII","YGL218W (SRF1)","+",84482,84650,84232,418,"W-open-W",84232,84650,"chrVII"
"chrVII","YGL219C (MDM34 MMM2)","-",82794,82666,82850,184,"W-close-W",82666,82850,"chrVII"
"chrVII","YGL221C (NIF3)","-",81333,81192,81480,288,"W-open-W",81192,81480,"chrVII"
"chrVII","YGL222C (EDC1)","-",80509,80511,80718,207,"W-close-F",80511,80718,"chrVII"
"chrVII","YGL223C (COG1 COD3 LDB11 SEC36)","-",79068,78929,79218,289,"W-open-F",78929,79218,"chrVII"
